instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:02:00,0.07952491167487158,0.3368516449999959,0.007735553000003392,975,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:02:30,0.0773460256203269,0.2552975809999793,0.010086744999995291,1043,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:03:00,0.0774877259762141,0.3318622470000037,0.006817523999984587,1009,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:03:30,0.07854343237659751,0.4601756170000044,0.006190452999987883,1017,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:04:00,0.07742778151145754,0.3755476570000269,0.00624343399999816,960,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:04:30,0.07697165010261824,0.3138280489999943,0.0061638410000455215,955,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:05:00,0.07744138055431495,0.2883132619999742,0.010463531999960196,985,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:05:30,0.0796506186893206,0.3551380960000188,0.006037173000038365,1030,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:00:00,0.028072755785669996,0.2844388450000004,0.0008219679999998952,17725,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:00:30,0.028026656656533856,0.2642501810000013,0.0007755399999993529,17402,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:01:00,0.028510511801329946,0.2436934280000003,0.00046504600000218943,17446,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:01:30,0.028216048228318084,0.2947042830000015,0.0006712170000042762,17699,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:02:00,0.028291815791629402,0.2719105349999893,0.0006000959999994393,17824,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:02:30,0.027805344340052048,0.2600235829999917,0.0009055969999849367,17762,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:03:00,0.0279224059558451,0.2646656780000001,0.0008812579999926129,17348,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.interrogation,1970-01-01 00:03:30,0.02800881386875576,0.27084552700000586,0.0004913849999752529,17616,,,,,,,40,network interface
